"","x.values","f.values","var","inter","data_func","datapoints","decay","technique","average_area"
"2192",0.121756816407944,-0.74999166081723,1,1,"data2",200,1e-04,"me",0.240376137818539
"2193",0.142049619142601,-0.697663869234552,1,1,"data2",200,1e-04,"me",0.240376137818539
"2194",0.162342421877258,-0.713845353454643,1,1,"data2",200,1e-04,"me",0.240376137818539
"2195",0.182635224611915,-0.597225212981323,1,1,"data2",200,1e-04,"me",0.240376137818539
"2196",0.202928027346573,-0.590198316788227,1,1,"data2",200,1e-04,"me",0.240376137818539
"2197",0.22322083008123,-0.55345937878701,1,1,"data2",200,1e-04,"me",0.240376137818539
"2198",0.243513632815887,-0.508063895497112,1,1,"data2",200,1e-04,"me",0.240376137818539
"2199",0.263806435550545,-0.433793474498938,1,1,"data2",200,1e-04,"me",0.240376137818539
"2200",0.284099238285202,-0.427118743482187,1,1,"data2",200,1e-04,"me",0.240376137818539
"2201",0.304392041019859,-0.349027375005863,1,1,"data2",200,1e-04,"me",0.240376137818539
"2202",0.324684843754516,-0.376284638728722,1,1,"data2",200,1e-04,"me",0.240376137818539
"2203",0.344977646489174,-0.283109394646405,1,1,"data2",200,1e-04,"me",0.240376137818539
"2204",0.365270449223831,-0.332045626700389,1,1,"data2",200,1e-04,"me",0.240376137818539
"2205",0.385563251958488,-0.280640166123687,1,1,"data2",200,1e-04,"me",0.240376137818539
"2206",0.405856054693145,-0.208378967520184,1,1,"data2",200,1e-04,"me",0.240376137818539
"2207",0.426148857427803,-0.148703161877961,1,1,"data2",200,1e-04,"me",0.240376137818539
"2208",0.44644166016246,-0.114033781447477,1,1,"data2",200,1e-04,"me",0.240376137818539
"2209",0.466734462897117,-0.0581986594608258,1,1,"data2",200,1e-04,"me",0.240376137818539
"2210",0.487027265631774,0.0968630295639595,1,1,"data2",200,1e-04,"me",0.240376137818539
"2211",0.507320068366432,0.0499378999560517,1,1,"data2",200,1e-04,"me",0.240376137818539
"2212",0.527612871101089,0.066391270132525,1,1,"data2",200,1e-04,"me",0.240376137818539
"2213",0.547905673835746,0.134100601592582,1,1,"data2",200,1e-04,"me",0.240376137818539
"2214",0.568198476570403,0.141008054376763,1,1,"data2",200,1e-04,"me",0.240376137818539
"2215",0.588491279305061,0.182649512166721,1,1,"data2",200,1e-04,"me",0.240376137818539
"2216",0.608784082039718,0.233848818118098,1,1,"data2",200,1e-04,"me",0.240376137818539
"2217",0.629076884774375,0.261033976350216,1,1,"data2",200,1e-04,"me",0.240376137818539
"2218",0.649369687509033,0.250404197127248,1,1,"data2",200,1e-04,"me",0.240376137818539
"2219",0.66966249024369,0.322253000355905,1,1,"data2",200,1e-04,"me",0.240376137818539
"2220",0.689955292978347,0.373455566833852,1,1,"data2",200,1e-04,"me",0.240376137818539
"2221",0.710248095713004,0.408482513271418,1,1,"data2",200,1e-04,"me",0.240376137818539
"2222",0.730540898447662,0.428949052663383,1,1,"data2",200,1e-04,"me",0.240376137818539
"2223",0.750833701182319,0.474273947598349,1,1,"data2",200,1e-04,"me",0.240376137818539
"2224",0.771126503916976,0.512626282617016,1,1,"data2",200,1e-04,"me",0.240376137818539
"2225",0.791419306651633,0.595738646528623,1,1,"data2",200,1e-04,"me",0.240376137818539
"2226",0.811712109386291,0.651417806747098,1,1,"data2",200,1e-04,"me",0.240376137818539
"2227",0.832004912120948,0.654646770314492,1,1,"data2",200,1e-04,"me",0.240376137818539
"2228",0.852297714855605,0.673302418776863,1,1,"data2",200,1e-04,"me",0.240376137818539
"2229",0.872590517590263,0.792213073586876,1,1,"data2",200,1e-04,"me",0.240376137818539
"2230",0.89288332032492,0.843424783444367,1,1,"data2",200,1e-04,"me",0.240376137818539
"2231",0.913176123059577,0.829093078156622,1,1,"data2",200,1e-04,"me",0.240376137818539
"2232",0.933468925794234,0.830115803559896,1,1,"data2",200,1e-04,"me",0.240376137818539
"2233",0.953761728528892,0.873939516334716,1,1,"data2",200,1e-04,"me",0.240376137818539
"2234",0.974054531263549,0.973180927640023,1,1,"data2",200,1e-04,"me",0.240376137818539
"2235",0.994347333998206,0.961618497754867,1,1,"data2",200,1e-04,"me",0.240376137818539
"2336",0,-0.900020009200121,2,1,"data2",200,1e-04,"me",0.240376137818539
"2337",0.0208333333333333,-0.837378058754418,2,1,"data2",200,1e-04,"me",0.240376137818539
"2338",0.0416666666666667,-0.809056226728195,2,1,"data2",200,1e-04,"me",0.240376137818539
"2339",0.0625,-0.822347225446791,2,1,"data2",200,1e-04,"me",0.240376137818539
"2340",0.0833333333333333,-0.783360304649542,2,1,"data2",200,1e-04,"me",0.240376137818539
"2341",0.104166666666667,-0.770374252538474,2,1,"data2",200,1e-04,"me",0.240376137818539
"2342",0.125,-0.69955004741037,2,1,"data2",200,1e-04,"me",0.240376137818539
"2343",0.145833333333333,-0.629730327071706,2,1,"data2",200,1e-04,"me",0.240376137818539
"2344",0.166666666666667,-0.58351850126632,2,1,"data2",200,1e-04,"me",0.240376137818539
"2345",0.1875,-0.55139708371759,2,1,"data2",200,1e-04,"me",0.240376137818539
"2346",0.208333333333333,-0.625076972704585,2,1,"data2",200,1e-04,"me",0.240376137818539
"2347",0.229166666666667,-0.499200883771421,2,1,"data2",200,1e-04,"me",0.240376137818539
"2348",0.25,-0.48693479943623,2,1,"data2",200,1e-04,"me",0.240376137818539
"2349",0.270833333333333,-0.471452028429663,2,1,"data2",200,1e-04,"me",0.240376137818539
"2350",0.291666666666667,-0.394289609075983,2,1,"data2",200,1e-04,"me",0.240376137818539
"2351",0.3125,-0.38113279320039,2,1,"data2",200,1e-04,"me",0.240376137818539
"2352",0.333333333333333,-0.282057366304315,2,1,"data2",200,1e-04,"me",0.240376137818539
"2353",0.354166666666667,-0.303947057730992,2,1,"data2",200,1e-04,"me",0.240376137818539
"2354",0.375,-0.284717583185272,2,1,"data2",200,1e-04,"me",0.240376137818539
"2355",0.395833333333333,-0.161641233064842,2,1,"data2",200,1e-04,"me",0.240376137818539
"2356",0.416666666666667,-0.142797638232821,2,1,"data2",200,1e-04,"me",0.240376137818539
"2357",0.4375,-0.136971002194698,2,1,"data2",200,1e-04,"me",0.240376137818539
"2358",0.458333333333333,-0.0454885398498235,2,1,"data2",200,1e-04,"me",0.240376137818539
"2359",0.479166666666667,0.000404089631789839,2,1,"data2",200,1e-04,"me",0.240376137818539
"2360",0.5,0.0597589235195546,2,1,"data2",200,1e-04,"me",0.240376137818539
"2361",0.520833333333333,0.0780680628850048,2,1,"data2",200,1e-04,"me",0.240376137818539
"2362",0.541666666666667,0.146572805421918,2,1,"data2",200,1e-04,"me",0.240376137818539
"2363",0.5625,0.142353434386928,2,1,"data2",200,1e-04,"me",0.240376137818539
"2364",0.583333333333333,0.157130865872119,2,1,"data2",200,1e-04,"me",0.240376137818539
"2365",0.604166666666667,0.266820242727406,2,1,"data2",200,1e-04,"me",0.240376137818539
"2366",0.625,0.247378644333012,2,1,"data2",200,1e-04,"me",0.240376137818539
"2367",0.645833333333333,0.295896709788021,2,1,"data2",200,1e-04,"me",0.240376137818539
"2368",0.666666666666667,0.321839205632015,2,1,"data2",200,1e-04,"me",0.240376137818539
"2369",0.6875,0.340410569671381,2,1,"data2",200,1e-04,"me",0.240376137818539
"2370",0.708333333333333,0.407722685056719,2,1,"data2",200,1e-04,"me",0.240376137818539
"2371",0.729166666666667,0.482647403666557,2,1,"data2",200,1e-04,"me",0.240376137818539
"2372",0.75,0.493337274913524,2,1,"data2",200,1e-04,"me",0.240376137818539
"2373",0.770833333333333,0.491485879307251,2,1,"data2",200,1e-04,"me",0.240376137818539
"2374",0.791666666666667,0.544992837221027,2,1,"data2",200,1e-04,"me",0.240376137818539
"2375",0.8125,0.640223973124624,2,1,"data2",200,1e-04,"me",0.240376137818539
"2376",0.833333333333333,0.702761103962263,2,1,"data2",200,1e-04,"me",0.240376137818539
"2377",0.854166666666667,0.677924813715803,2,1,"data2",200,1e-04,"me",0.240376137818539
"2378",0.875,0.780232297760199,2,1,"data2",200,1e-04,"me",0.240376137818539
"2379",0.895833333333333,0.758621132080959,2,1,"data2",200,1e-04,"me",0.240376137818539
"2380",0.916666666666667,0.814149291545223,2,1,"data2",200,1e-04,"me",0.240376137818539
"2381",0.9375,0.895253115600732,2,1,"data2",200,1e-04,"me",0.240376137818539
"2382",0.958333333333333,0.915433253671287,2,1,"data2",200,1e-04,"me",0.240376137818539
"2383",0.979166666666667,0.906686944167149,2,1,"data2",200,1e-04,"me",0.240376137818539
"2384",1,0.984448482169143,2,1,"data2",200,1e-04,"me",0.240376137818539
"3981",0,-0.882597663176176,1,1,"data3",200,1e-04,"me",0.268498124860588
"3982",0.0208333333333333,-0.864708368263758,1,1,"data3",200,1e-04,"me",0.268498124860588
"3983",0.0416666666666667,-0.810064255212364,1,1,"data3",200,1e-04,"me",0.268498124860588
"3984",0.0625,-0.790076320009518,1,1,"data3",200,1e-04,"me",0.268498124860588
"3985",0.0833333333333333,-0.763178022081679,1,1,"data3",200,1e-04,"me",0.268498124860588
"3986",0.104166666666667,-0.720114517377324,1,1,"data3",200,1e-04,"me",0.268498124860588
"3987",0.125,-0.694742015277138,1,1,"data3",200,1e-04,"me",0.268498124860588
"3988",0.145833333333333,-0.697609753391029,1,1,"data3",200,1e-04,"me",0.268498124860588
"3989",0.166666666666667,-0.65482917545973,1,1,"data3",200,1e-04,"me",0.268498124860588
"3990",0.1875,-0.606290440017425,1,1,"data3",200,1e-04,"me",0.268498124860588
"3991",0.208333333333333,-0.57981566780744,1,1,"data3",200,1e-04,"me",0.268498124860588
"3992",0.229166666666667,-0.513888426435243,1,1,"data3",200,1e-04,"me",0.268498124860588
"3993",0.25,-0.493811396857866,1,1,"data3",200,1e-04,"me",0.268498124860588
"3994",0.270833333333333,-0.515473317641796,1,1,"data3",200,1e-04,"me",0.268498124860588
"3995",0.291666666666667,-0.511432298958514,1,1,"data3",200,1e-04,"me",0.268498124860588
"3996",0.3125,-0.430883980310758,1,1,"data3",200,1e-04,"me",0.268498124860588
"3997",0.333333333333333,-0.397926626199717,1,1,"data3",200,1e-04,"me",0.268498124860588
"3998",0.354166666666667,-0.341272151616678,1,1,"data3",200,1e-04,"me",0.268498124860588
"3999",0.375,-0.330520880643102,1,1,"data3",200,1e-04,"me",0.268498124860588
"4000",0.395833333333333,-0.311164485904782,1,1,"data3",200,1e-04,"me",0.268498124860588
"4001",0.416666666666667,-0.280072306434075,1,1,"data3",200,1e-04,"me",0.268498124860588
"4002",0.4375,-0.29836364509362,1,1,"data3",200,1e-04,"me",0.268498124860588
"4003",0.458333333333333,-0.168853022096552,1,1,"data3",200,1e-04,"me",0.268498124860588
"4004",0.479166666666667,-0.0879376797657747,1,1,"data3",200,1e-04,"me",0.268498124860588
"4005",0.5,0.0393837688459644,1,1,"data3",200,1e-04,"me",0.268498124860588
"4006",0.520833333333333,-0.0145869670385409,1,1,"data3",200,1e-04,"me",0.268498124860588
"4007",0.541666666666667,0.0966968423206048,1,1,"data3",200,1e-04,"me",0.268498124860588
"4008",0.5625,0.142979284335971,1,1,"data3",200,1e-04,"me",0.268498124860588
"4009",0.583333333333333,0.156505920952426,1,1,"data3",200,1e-04,"me",0.268498124860588
"4010",0.604166666666667,0.178483000846111,1,1,"data3",200,1e-04,"me",0.268498124860588
"4011",0.625,0.280153350906261,1,1,"data3",200,1e-04,"me",0.268498124860588
"4012",0.645833333333333,0.17999389408821,1,1,"data3",200,1e-04,"me",0.268498124860588
"4013",0.666666666666667,0.333639211803495,1,1,"data3",200,1e-04,"me",0.268498124860588
"4014",0.6875,0.469966267098263,1,1,"data3",200,1e-04,"me",0.268498124860588
"4015",0.708333333333333,0.359833801657019,1,1,"data3",200,1e-04,"me",0.268498124860588
"4016",0.729166666666667,0.489322782651006,1,1,"data3",200,1e-04,"me",0.268498124860588
"4017",0.75,0.574727530325336,1,1,"data3",200,1e-04,"me",0.268498124860588
"4018",0.770833333333333,0.620525937197475,1,1,"data3",200,1e-04,"me",0.268498124860588
"4019",0.791666666666667,0.643218933257759,1,1,"data3",200,1e-04,"me",0.268498124860588
"4020",0.8125,0.781796494717112,1,1,"data3",200,1e-04,"me",0.268498124860588
"4021",0.833333333333333,0.747449197567525,1,1,"data3",200,1e-04,"me",0.268498124860588
"4022",0.854166666666667,0.781199516921756,1,1,"data3",200,1e-04,"me",0.268498124860588
"4023",0.875,0.925780307286597,1,1,"data3",200,1e-04,"me",0.268498124860588
"4024",0.895833333333333,0.944242605256841,1,1,"data3",200,1e-04,"me",0.268498124860588
"4025",0.916666666666667,0.983730974250835,1,1,"data3",200,1e-04,"me",0.268498124860588
"4026",0.9375,1.0583359457218,1,1,"data3",200,1e-04,"me",0.268498124860588
"4027",0.958333333333333,1.04536995784834,1,1,"data3",200,1e-04,"me",0.268498124860588
"4028",0.979166666666667,0.969189721834585,1,1,"data3",200,1e-04,"me",0.268498124860588
"4029",1,0.925528984044112,1,1,"data3",200,1e-04,"me",0.268498124860588
"4128",0,-0.790101911594669,2,1,"data3",200,1e-04,"me",0.268498124860588
"4129",0.0217391304347826,-0.756620962824999,2,1,"data3",200,1e-04,"me",0.268498124860588
"4130",0.0434782608695652,-0.823474717973081,2,1,"data3",200,1e-04,"me",0.268498124860588
"4131",0.0652173913043478,-0.774958095585604,2,1,"data3",200,1e-04,"me",0.268498124860588
"4132",0.0869565217391304,-0.790410776729349,2,1,"data3",200,1e-04,"me",0.268498124860588
"4133",0.108695652173913,-0.75083091306385,2,1,"data3",200,1e-04,"me",0.268498124860588
"4134",0.130434782608696,-0.638679895623541,2,1,"data3",200,1e-04,"me",0.268498124860588
"4135",0.152173913043478,-0.679949033256844,2,1,"data3",200,1e-04,"me",0.268498124860588
"4136",0.173913043478261,-0.658898720029487,2,1,"data3",200,1e-04,"me",0.268498124860588
"4137",0.195652173913043,-0.653500710546943,2,1,"data3",200,1e-04,"me",0.268498124860588
"4138",0.217391304347826,-0.58394197027851,2,1,"data3",200,1e-04,"me",0.268498124860588
"4139",0.239130434782609,-0.565020871742828,2,1,"data3",200,1e-04,"me",0.268498124860588
"4140",0.260869565217391,-0.4784876993342,2,1,"data3",200,1e-04,"me",0.268498124860588
"4141",0.282608695652174,-0.476170671969168,2,1,"data3",200,1e-04,"me",0.268498124860588
"4142",0.304347826086957,-0.482237868316076,2,1,"data3",200,1e-04,"me",0.268498124860588
"4143",0.326086956521739,-0.505164223197915,2,1,"data3",200,1e-04,"me",0.268498124860588
"4144",0.347826086956522,-0.370966776967744,2,1,"data3",200,1e-04,"me",0.268498124860588
"4145",0.369565217391304,-0.398891562443765,2,1,"data3",200,1e-04,"me",0.268498124860588
"4146",0.391304347826087,-0.32880002059179,2,1,"data3",200,1e-04,"me",0.268498124860588
"4147",0.41304347826087,-0.345863653430298,2,1,"data3",200,1e-04,"me",0.268498124860588
"4148",0.434782608695652,-0.289420766228823,2,1,"data3",200,1e-04,"me",0.268498124860588
"4149",0.456521739130435,-0.181824828956719,2,1,"data3",200,1e-04,"me",0.268498124860588
"4150",0.478260869565217,-0.186105597463731,2,1,"data3",200,1e-04,"me",0.268498124860588
"4151",0.5,-0.0685703753030223,2,1,"data3",200,1e-04,"me",0.268498124860588
"4152",0.521739130434783,-0.0282855759591544,2,1,"data3",200,1e-04,"me",0.268498124860588
"4153",0.543478260869565,0.00569442554318056,2,1,"data3",200,1e-04,"me",0.268498124860588
"4154",0.565217391304348,0.0597063564753531,2,1,"data3",200,1e-04,"me",0.268498124860588
"4155",0.58695652173913,0.104429395998029,2,1,"data3",200,1e-04,"me",0.268498124860588
"4156",0.608695652173913,0.127716677661435,2,1,"data3",200,1e-04,"me",0.268498124860588
"4157",0.630434782608696,0.154216429659324,2,1,"data3",200,1e-04,"me",0.268498124860588
"4158",0.652173913043478,0.179373503288803,2,1,"data3",200,1e-04,"me",0.268498124860588
"4159",0.673913043478261,0.250600275593306,2,1,"data3",200,1e-04,"me",0.268498124860588
"4160",0.695652173913043,0.322003968032532,2,1,"data3",200,1e-04,"me",0.268498124860588
"4161",0.717391304347826,0.356694069640291,2,1,"data3",200,1e-04,"me",0.268498124860588
"4162",0.739130434782609,0.443856859087571,2,1,"data3",200,1e-04,"me",0.268498124860588
"4163",0.760869565217391,0.499317964445295,2,1,"data3",200,1e-04,"me",0.268498124860588
"4164",0.782608695652174,0.541595588954232,2,1,"data3",200,1e-04,"me",0.268498124860588
"4165",0.804347826086957,0.624873973135643,2,1,"data3",200,1e-04,"me",0.268498124860588
"4166",0.826086956521739,0.724957753745779,2,1,"data3",200,1e-04,"me",0.268498124860588
"4167",0.847826086956522,0.679946276314306,2,1,"data3",200,1e-04,"me",0.268498124860588
"4168",0.869565217391304,0.720778247700726,2,1,"data3",200,1e-04,"me",0.268498124860588
"4169",0.891304347826087,0.85237855405046,2,1,"data3",200,1e-04,"me",0.268498124860588
"4170",0.91304347826087,0.837227700219879,2,1,"data3",200,1e-04,"me",0.268498124860588
"4171",0.934782608695652,0.910402757611392,2,1,"data3",200,1e-04,"me",0.268498124860588
"4172",0.956521739130435,0.979147889253033,2,1,"data3",200,1e-04,"me",0.268498124860588
"4173",0.978260869565217,1.03327552361354,2,1,"data3",200,1e-04,"me",0.268498124860588
"4174",1,1.03277486961617,2,1,"data3",200,1e-04,"me",0.268498124860588
"995",0,-0.504472111297204,1,1,"data1",500,1e-04,"me",0.020012445205555
"996",0.0208333333333333,-0.458013175336988,1,1,"data1",500,1e-04,"me",0.020012445205555
"997",0.0416666666666667,-0.455918860259526,1,1,"data1",500,1e-04,"me",0.020012445205555
"998",0.0625,-0.406903959207666,1,1,"data1",500,1e-04,"me",0.020012445205555
"999",0.0833333333333333,-0.406695041384937,1,1,"data1",500,1e-04,"me",0.020012445205555
"1000",0.104166666666667,-0.384140021422531,1,1,"data1",500,1e-04,"me",0.020012445205555
"1001",0.125,-0.356421470900527,1,1,"data1",500,1e-04,"me",0.020012445205555
"1002",0.145833333333333,-0.344555450426704,1,1,"data1",500,1e-04,"me",0.020012445205555
"1003",0.166666666666667,-0.328928558667735,1,1,"data1",500,1e-04,"me",0.020012445205555
"1004",0.1875,-0.323575683604973,1,1,"data1",500,1e-04,"me",0.020012445205555
"1005",0.208333333333333,-0.300454619632749,1,1,"data1",500,1e-04,"me",0.020012445205555
"1006",0.229166666666667,-0.274957337098774,1,1,"data1",500,1e-04,"me",0.020012445205555
"1007",0.25,-0.254312857806571,1,1,"data1",500,1e-04,"me",0.020012445205555
"1008",0.270833333333333,-0.23479007676622,1,1,"data1",500,1e-04,"me",0.020012445205555
"1009",0.291666666666667,-0.201995402235491,1,1,"data1",500,1e-04,"me",0.020012445205555
"1010",0.3125,-0.182065348569637,1,1,"data1",500,1e-04,"me",0.020012445205555
"1011",0.333333333333333,-0.164179173490543,1,1,"data1",500,1e-04,"me",0.020012445205555
"1012",0.354166666666667,-0.135044266982767,1,1,"data1",500,1e-04,"me",0.020012445205555
"1013",0.375,-0.10250061820045,1,1,"data1",500,1e-04,"me",0.020012445205555
"1014",0.395833333333333,-0.0970444361746168,1,1,"data1",500,1e-04,"me",0.020012445205555
"1015",0.416666666666667,-0.0688640910806868,1,1,"data1",500,1e-04,"me",0.020012445205555
"1016",0.4375,-0.0598372140647907,1,1,"data1",500,1e-04,"me",0.020012445205555
"1017",0.458333333333333,-0.0290628893485286,1,1,"data1",500,1e-04,"me",0.020012445205555
"1018",0.479166666666667,-0.0108733971276495,1,1,"data1",500,1e-04,"me",0.020012445205555
"1019",0.5,0.0116697661597236,1,1,"data1",500,1e-04,"me",0.020012445205555
"1020",0.520833333333333,0.0299576885057477,1,1,"data1",500,1e-04,"me",0.020012445205555
"1021",0.541666666666667,0.0662179403706416,1,1,"data1",500,1e-04,"me",0.020012445205555
"1022",0.5625,0.091691137341098,1,1,"data1",500,1e-04,"me",0.020012445205555
"1023",0.583333333333333,0.121544478016611,1,1,"data1",500,1e-04,"me",0.020012445205555
"1024",0.604166666666667,0.140312170654427,1,1,"data1",500,1e-04,"me",0.020012445205555
"1025",0.625,0.161492667078978,1,1,"data1",500,1e-04,"me",0.020012445205555
"1026",0.645833333333333,0.193748230823966,1,1,"data1",500,1e-04,"me",0.020012445205555
"1027",0.666666666666667,0.220555507456552,1,1,"data1",500,1e-04,"me",0.020012445205555
"1028",0.6875,0.235042863657986,1,1,"data1",500,1e-04,"me",0.020012445205555
"1029",0.708333333333333,0.254900730691656,1,1,"data1",500,1e-04,"me",0.020012445205555
"1030",0.729166666666667,0.263591881103655,1,1,"data1",500,1e-04,"me",0.020012445205555
"1031",0.75,0.270483962778605,1,1,"data1",500,1e-04,"me",0.020012445205555
"1032",0.770833333333333,0.284974346964791,1,1,"data1",500,1e-04,"me",0.020012445205555
"1033",0.791666666666667,0.298384302402771,1,1,"data1",500,1e-04,"me",0.020012445205555
"1034",0.8125,0.305438529547346,1,1,"data1",500,1e-04,"me",0.020012445205555
"1035",0.833333333333333,0.330036121958261,1,1,"data1",500,1e-04,"me",0.020012445205555
"1036",0.854166666666667,0.338503190478543,1,1,"data1",500,1e-04,"me",0.020012445205555
"1037",0.875,0.366883783507744,1,1,"data1",500,1e-04,"me",0.020012445205555
"1038",0.895833333333333,0.366963058922217,1,1,"data1",500,1e-04,"me",0.020012445205555
"1039",0.916666666666667,0.40218046698048,1,1,"data1",500,1e-04,"me",0.020012445205555
"1040",0.9375,0.426840509247177,1,1,"data1",500,1e-04,"me",0.020012445205555
"1041",0.958333333333333,0.449521459526838,1,1,"data1",500,1e-04,"me",0.020012445205555
"1042",0.979166666666667,0.465836263980349,1,1,"data1",500,1e-04,"me",0.020012445205555
"1043",1,0.519438835439431,1,1,"data1",500,1e-04,"me",0.020012445205555
"1144",0,-0.504805781280814,2,1,"data1",500,1e-04,"me",0.020012445205555
"1145",0.0208333333333333,-0.47216157968902,2,1,"data1",500,1e-04,"me",0.020012445205555
"1146",0.0416666666666667,-0.46865244670518,2,1,"data1",500,1e-04,"me",0.020012445205555
"1147",0.0625,-0.419540578240003,2,1,"data1",500,1e-04,"me",0.020012445205555
"1148",0.0833333333333333,-0.397704124890407,2,1,"data1",500,1e-04,"me",0.020012445205555
"1149",0.104166666666667,-0.356832862127478,2,1,"data1",500,1e-04,"me",0.020012445205555
"1150",0.125,-0.332696761651279,2,1,"data1",500,1e-04,"me",0.020012445205555
"1151",0.145833333333333,-0.350034442963892,2,1,"data1",500,1e-04,"me",0.020012445205555
"1152",0.166666666666667,-0.333846122893866,2,1,"data1",500,1e-04,"me",0.020012445205555
"1153",0.1875,-0.269551972869845,2,1,"data1",500,1e-04,"me",0.020012445205555
"1154",0.208333333333333,-0.287422881380682,2,1,"data1",500,1e-04,"me",0.020012445205555
"1155",0.229166666666667,-0.246824708727417,2,1,"data1",500,1e-04,"me",0.020012445205555
"1156",0.25,-0.292907476121416,2,1,"data1",500,1e-04,"me",0.020012445205555
"1157",0.270833333333333,-0.266162447156224,2,1,"data1",500,1e-04,"me",0.020012445205555
"1158",0.291666666666667,-0.191146478794591,2,1,"data1",500,1e-04,"me",0.020012445205555
"1159",0.3125,-0.127801856257886,2,1,"data1",500,1e-04,"me",0.020012445205555
"1160",0.333333333333333,-0.103418441295375,2,1,"data1",500,1e-04,"me",0.020012445205555
"1161",0.354166666666667,-0.186086484583933,2,1,"data1",500,1e-04,"me",0.020012445205555
"1162",0.375,-0.125170270344331,2,1,"data1",500,1e-04,"me",0.020012445205555
"1163",0.395833333333333,-0.0820049932429068,2,1,"data1",500,1e-04,"me",0.020012445205555
"1164",0.416666666666667,-0.0716630970566225,2,1,"data1",500,1e-04,"me",0.020012445205555
"1165",0.4375,-0.077276761087234,2,1,"data1",500,1e-04,"me",0.020012445205555
"1166",0.458333333333333,-0.0282946850335143,2,1,"data1",500,1e-04,"me",0.020012445205555
"1167",0.479166666666667,0.0172849854884212,2,1,"data1",500,1e-04,"me",0.020012445205555
"1168",0.5,-0.0177529203826725,2,1,"data1",500,1e-04,"me",0.020012445205555
"1169",0.520833333333333,0.0414501385171952,2,1,"data1",500,1e-04,"me",0.020012445205555
"1170",0.541666666666667,0.0723302941808046,2,1,"data1",500,1e-04,"me",0.020012445205555
"1171",0.5625,0.091668329771814,2,1,"data1",500,1e-04,"me",0.020012445205555
"1172",0.583333333333333,0.129800230717012,2,1,"data1",500,1e-04,"me",0.020012445205555
"1173",0.604166666666667,0.120546452934481,2,1,"data1",500,1e-04,"me",0.020012445205555
"1174",0.625,0.136985902684074,2,1,"data1",500,1e-04,"me",0.020012445205555
"1175",0.645833333333333,0.229230407009086,2,1,"data1",500,1e-04,"me",0.020012445205555
"1176",0.666666666666667,0.239337620859871,2,1,"data1",500,1e-04,"me",0.020012445205555
"1177",0.6875,0.24148653275444,2,1,"data1",500,1e-04,"me",0.020012445205555
"1178",0.708333333333333,0.275282329026175,2,1,"data1",500,1e-04,"me",0.020012445205555
"1179",0.729166666666667,0.268841070201852,2,1,"data1",500,1e-04,"me",0.020012445205555
"1180",0.75,0.272853585921761,2,1,"data1",500,1e-04,"me",0.020012445205555
"1181",0.770833333333333,0.297212819775753,2,1,"data1",500,1e-04,"me",0.020012445205555
"1182",0.791666666666667,0.291432411035795,2,1,"data1",500,1e-04,"me",0.020012445205555
"1183",0.8125,0.309831754237081,2,1,"data1",500,1e-04,"me",0.020012445205555
"1184",0.833333333333333,0.27641563614213,2,1,"data1",500,1e-04,"me",0.020012445205555
"1185",0.854166666666667,0.325376792912049,2,1,"data1",500,1e-04,"me",0.020012445205555
"1186",0.875,0.363133170701716,2,1,"data1",500,1e-04,"me",0.020012445205555
"1187",0.895833333333333,0.386883185505977,2,1,"data1",500,1e-04,"me",0.020012445205555
"1188",0.916666666666667,0.423070589839293,2,1,"data1",500,1e-04,"me",0.020012445205555
"1189",0.9375,0.41500344331228,2,1,"data1",500,1e-04,"me",0.020012445205555
"1190",0.958333333333333,0.444996283712497,2,1,"data1",500,1e-04,"me",0.020012445205555
"1191",0.979166666666667,0.418937361464304,2,1,"data1",500,1e-04,"me",0.020012445205555
"1192",1,0.442585242327923,2,1,"data1",500,1e-04,"me",0.020012445205555
"2788",0,-0.890442680961813,1,1,"data2",500,1e-04,"me",0.230864807662262
"2789",0.0204081632653061,-0.908117913749972,1,1,"data2",500,1e-04,"me",0.230864807662262
"2790",0.0408163265306122,-0.857470409985034,1,1,"data2",500,1e-04,"me",0.230864807662262
"2791",0.0612244897959184,-0.828541119400022,1,1,"data2",500,1e-04,"me",0.230864807662262
"2792",0.0816326530612245,-0.79302209284349,1,1,"data2",500,1e-04,"me",0.230864807662262
"2793",0.102040816326531,-0.761388084892973,1,1,"data2",500,1e-04,"me",0.230864807662262
"2794",0.122448979591837,-0.746807214037302,1,1,"data2",500,1e-04,"me",0.230864807662262
"2795",0.142857142857143,-0.648034462160006,1,1,"data2",500,1e-04,"me",0.230864807662262
"2796",0.163265306122449,-0.617830407193752,1,1,"data2",500,1e-04,"me",0.230864807662262
"2797",0.183673469387755,-0.626112305263352,1,1,"data2",500,1e-04,"me",0.230864807662262
"2798",0.204081632653061,-0.553702536127726,1,1,"data2",500,1e-04,"me",0.230864807662262
"2799",0.224489795918367,-0.552567157974537,1,1,"data2",500,1e-04,"me",0.230864807662262
"2800",0.244897959183673,-0.496204762605711,1,1,"data2",500,1e-04,"me",0.230864807662262
"2801",0.26530612244898,-0.404084540558827,1,1,"data2",500,1e-04,"me",0.230864807662262
"2802",0.285714285714286,-0.405400507592794,1,1,"data2",500,1e-04,"me",0.230864807662262
"2803",0.306122448979592,-0.396203633486403,1,1,"data2",500,1e-04,"me",0.230864807662262
"2804",0.326530612244898,-0.328396940482164,1,1,"data2",500,1e-04,"me",0.230864807662262
"2805",0.346938775510204,-0.272505933084267,1,1,"data2",500,1e-04,"me",0.230864807662262
